initial_mass,Gaia_G,Gaia_BP,Gaia_RP
1.9243810469730256,1.337676,1.459342,1.118171
1.930511439892273,1.318864,1.441826,1.097236
1.9365238262578492,1.300368,1.424711,1.076485
1.942380593863781,1.282654,1.408578,1.056201
1.9480428771343448,1.26609,1.393837,1.036687
1.9535557000189523,1.249971,1.379613,1.017524
1.958926271142829,1.234216,1.36582,0.998634
1.9647496032497056,1.216552,1.350018,0.978016
1.970624541529366,1.198384,1.333744,0.956866
1.976358653648265,1.181006,1.318386,0.936335
1.9819287021317349,1.164141,1.303605,0.916241
1.9872309382042217,1.148318,1.289925,0.89712
1.9924404316621818,1.132754,1.276554,0.878196
1.9975645026017883,1.117403,1.263439,0.859434
2.002690260400836,1.102325,1.250806,0.840634
2.0078340028339956,1.087399,1.238485,0.821744
2.012981949369235,1.072182,1.225826,0.80263
2.018198614679252,1.056307,1.212416,0.782993
2.0232155664335374,1.040294,1.198425,0.763881
2.0283094197610922,1.022934,1.182652,0.744102
2.0337880131243113,1.002217,1.162794,0.722085
2.0392078503861475,0.977854,1.137562,0.699023
2.043280474648064,0.955482,1.112674,0.680474
2.045992743214361,0.937427,1.091499,0.667188
2.047797924082872,0.922597,1.073289,0.657523
2.049111717710651,0.909606,1.056823,0.649844
2.0501205725497833,0.897789,1.041492,0.643421
2.050912800326575,0.886778,1.026955,0.637849
2.051565611158421,0.876288,1.012946,0.632835
2.052109393348237,0.866172,0.999329,0.628227
2.0525596779590596,0.85634,0.986028,0.623918
2.0529377288533865,0.846707,0.97296,0.619809
2.0532571012959693,0.83716,0.960011,0.615781
2.05353504214425,0.827694,0.94717,0.611832
2.0537755752330726,0.818264,0.934394,0.60791
2.0539822853884635,0.80877,0.921581,0.603914
2.0541619384447714,0.799251,0.908759,0.599892
2.054317773431216,0.789689,0.89591,0.595823
2.054453977062301,0.779981,0.882935,0.591599
2.0545743723113907,0.770216,0.869941,0.587285
2.054680936582473,0.760349,0.8569,0.582813
2.0547757095445363,0.750394,0.84384,0.578176
2.0548602096095148,0.74036,0.830792,0.573354
2.054935704182616,0.730281,0.817804,0.56835
2.0550033686118683,0.720175,0.80489,0.563191
2.0550643814186564,0.710127,0.792131,0.557948
2.0551199633395845,0.700334,0.779748,0.552758
2.0551706955817055,0.691025,0.768015,0.547758
2.0552171936881685,0.682625,0.757426,0.543242
2.055260519776775,0.67591,0.748865,0.539788
2.055300534793566,0.671734,0.743328,0.538009
2.05533662304286,0.671178,0.742075,0.538673
2.0553680936059324,0.674426,0.745332,0.54191
2.0553953422990685,0.680789,0.752279,0.547246
2.055422241943374,0.690393,0.763027,0.554842
2.0554487319288612,0.702524,0.776808,0.564063
2.0554744498857294,0.715663,0.791944,0.573669
2.05549996018969,0.728838,0.80736,0.582868
2.0555258127322293,0.741087,0.822075,0.590737
2.055553200782101,0.75184,0.835473,0.5968
2.055583102832732,0.75978,0.846267,0.599696
2.055617079361893,0.763937,0.853426,0.598589
2.055655676047706,0.762571,0.855158,0.591843
2.055698575724046,0.755636,0.851236,0.579724
2.0557449481353105,0.744638,0.843073,0.563886
2.05579558240398,0.731739,0.832872,0.546414
2.0558514308331315,0.718552,0.822366,0.528711
2.0559137579755826,0.706136,0.812699,0.511687
2.0559835801689745,0.695024,0.804426,0.495834
2.056061845494071,0.685419,0.797756,0.481346
2.0561490112742873,0.677102,0.792449,0.468045
2.0562457394978115,0.669901,0.78832,0.455787
2.0563529992098104,0.663613,0.785155,0.444393
2.056471680211419,0.658127,0.782839,0.433764
2.0566025502646648,0.653359,0.781281,0.423823
2.056746256547266,0.649255,0.780433,0.414514
2.056903024385017,0.645692,0.780159,0.405742
2.057072245921593,0.642744,0.780535,0.397578
2.057254399366995,0.640201,0.781346,0.389812
2.057448811481403,0.637966,0.782482,0.382353
2.0576535588060096,0.636198,0.784108,0.37534
2.057867787176078,0.634782,0.78612,0.368639
2.0581376978997166,0.633554,0.789064,0.360989
2.058417075482822,0.632756,0.792542,0.353742
2.0587006515231296,0.632473,0.79669,0.347019
2.0589868660669417,0.63253,0.801281,0.34064
2.059272572217494,0.632939,0.806282,0.334608
2.059555787350717,0.633629,0.811575,0.328842
2.05983630901726,0.63447,0.816978,0.323216
2.060108839088692,0.635586,0.822584,0.317846
2.0603712061447994,0.636964,0.828405,0.312726
2.060627838033391,0.638661,0.834554,0.307925
2.060880853050058,0.640605,0.841002,0.303394
2.0611272357196793,0.643119,0.848126,0.299453
2.0613701815807564,0.645994,0.85575,0.295919
2.0616095236265495,0.649378,0.863996,0.292916
2.0618436657789596,0.653374,0.872877,0.290492
2.0620722717019317,0.657913,0.882327,0.288593
2.062295404062124,0.662992,0.892346,0.287235
2.0625136492117426,0.668628,0.90295,0.286454
2.0627276754318995,0.674846,0.914164,0.286298
2.0629403931632107,0.681626,0.925951,0.286775
2.0631530338677626,0.68908,0.938402,0.288004
2.0633685729045745,0.697447,0.951719,0.290263
2.0635877779575402,0.70685,0.966002,0.293701
2.0638076273169075,0.717313,0.981279,0.298332
2.064024767490338,0.728699,0.997439,0.303989
2.0642378461430804,0.741181,1.014638,0.31086
2.0644452559257505,0.754636,1.032768,0.318805
2.0646470707412696,0.769061,1.051811,0.327834
2.0648418558446164,0.78476,1.072036,0.33829
2.065029819887889,0.801377,1.093122,0.349774
2.0652116515299204,0.819035,1.115155,0.362445
2.0653874122570746,0.837587,1.138004,0.376137
2.0655556023529824,0.857121,1.161742,0.390953
2.065716497788141,0.877535,1.186273,0.406779
2.0658707150555453,0.898744,1.211516,0.423525
2.0660182774727516,0.920693,1.237414,0.441132
2.0661589130625004,0.943339,1.263923,0.45956
2.066293346456451,0.966578,1.29095,0.478691
2.0664220860512534,0.990352,1.31844,0.498458
2.0665460203535595,1.014549,1.346302,0.518728
2.06666532846688,1.039177,1.374534,0.539519
2.0667807968525964,1.064204,1.403099,0.5608
2.0668926145889834,1.089547,1.431937,0.582465
2.0670019547971195,1.115159,1.461006,0.60446
2.067109151467118,1.141004,1.490277,0.62674
2.0672142803359983,1.167036,1.519721,0.64924
2.067318460161887,1.1932,1.549289,0.671894
2.0674224760959703,1.219399,1.578909,0.694542
2.0675266160979944,1.245616,1.608565,0.717164
2.0676310353137257,1.271763,1.63821,0.739649
2.067737060880899,1.297772,1.667787,0.761929
2.0678453005477686,1.323503,1.697202,0.783832
2.0679577970518292,1.348841,1.726354,0.805254
2.0680757287593288,1.373554,1.75507,0.825927
2.0682010878240606,1.397313,1.783086,0.845495
2.068336820823191,1.419612,1.809955,0.863436
2.0684880620788677,1.439425,1.834732,0.878715
2.0686576872479714,1.454963,1.855733,0.889563
2.0688448666358803,1.463537,1.870124,0.893176
2.0690407978913266,1.462847,1.875133,0.887503
2.0692298109751164,1.453762,1.871135,0.873835
2.069406914556377,1.438908,1.860689,0.854943
2.0695728350619578,1.420656,1.846306,0.8331
2.069730905726988,1.400149,1.829216,0.809381
2.0698833749517136,1.378149,1.81029,0.784465
2.070032174697588,1.355142,1.790102,0.75876
2.07017868096799,1.331544,1.769168,0.73259
2.070323396538332,1.307236,1.747311,0.705899
2.07046731005353,1.282621,1.725057,0.678969
2.070610850684054,1.257705,1.702433,0.651818
2.0707543322060826,1.23242,1.67931,0.624408
2.0708984627046076,1.20693,1.655913,0.596848
2.0710433198190255,1.181375,1.632428,0.569238
2.071188911103754,1.155631,1.608679,0.541546
2.071335507177921,1.129796,1.5848,0.513831
2.071482550363329,1.103894,1.560831,0.486097
2.0716301581241634,1.077851,1.536668,0.4583
2.071778844703934,1.05185,1.512567,0.430547
2.0719281103704947,1.025739,1.488331,0.402726
2.0720783529129787,0.999522,1.463963,0.374849
2.0722293870792314,0.973357,1.439673,0.347019
2.0723793930011265,0.947063,1.415217,0.319114
2.072528900764809,0.920823,1.390853,0.291244
2.0726769742449194,0.894505,1.366397,0.263324
2.0728240014959383,0.868144,1.341902,0.235374
2.0729709545512347,0.841734,1.317349,0.207394
2.0731188887479,0.815368,1.292863,0.179451
2.073267456931928,0.788974,1.268342,0.151496
2.073416049001371,0.762493,1.243714,0.123481
2.0735673476885785,0.736132,1.219254,0.095554
2.0737201604333855,0.709674,1.194653,0.067572
2.073873869890305,0.6832,1.170069,0.039553
2.0740273339151756,0.656819,1.1456,0.011614
2.0741800592985538,0.630396,1.121085,-0.016361
2.0743326447718298,0.603914,1.096494,-0.04438
2.074485265588928,0.577531,1.072064,-0.072348
2.0746408001855365,0.551084,1.047532,-0.100351
2.0747971702367276,0.524733,1.023143,-0.1283
2.0749554000541495,0.498354,0.998719,-0.156273
2.0751157017738393,0.47199,0.974308,-0.184236
2.0752706685106106,0.445541,0.949817,-0.212291
2.0754256481494293,0.419296,0.925625,-0.240232
2.075580258543285,0.393098,0.90151,-0.268156
2.075740237334054,0.36672,0.877116,-0.296178
2.0759021714605,0.340411,0.852814,-0.324146
2.0760642835290364,0.314114,0.828538,-0.352112
2.0762271422006306,0.287944,0.804439,-0.37999
2.0763854934476758,0.261703,0.780267,-0.407935
2.0765433681684478,0.235483,0.756123,-0.435862
2.0767005452768474,0.209285,0.732017,-0.463778
2.076860165896643,0.183088,0.7079,-0.491678
2.0770181198239737,0.157057,0.684029,-0.519476
2.0771707320151407,0.130911,0.660011,-0.547357
2.0773270295021495,0.104811,0.636096,-0.575231
2.077485687992284,0.078953,0.612524,-0.602941
2.077643536172599,0.052947,0.588754,-0.630752
2.0778024087117215,0.027031,0.565114,-0.658503
2.07795937706918,0.001199,0.541595,-0.686194
2.0781118324943963,-0.024713,0.517987,-0.713951
2.078267207645809,-0.050569,0.494452,-0.741663
2.0784212315194766,-0.076278,0.471137,-0.769279
2.078581413027804,-0.101999,0.447786,-0.796882
2.078736687973295,-0.127692,0.424497,-0.824479
2.078893171722533,-0.153133,0.401564,-0.851901
2.0790469094613293,-0.178908,0.378178,-0.879555
2.0792022630573936,-0.204514,0.355031,-0.90709
2.0793564088326413,-0.229989,0.33208,-0.934538
2.079509598280947,-0.255209,0.309495,-0.961812
2.0796646850331086,-0.280719,0.286509,-0.989281
2.079817181900386,-0.306179,0.263609,-1.016721
2.0799696343836986,-0.331458,0.240973,-1.044038
2.0801177161343682,-0.356638,0.218437,-1.071249
2.080267278756145,-0.381739,0.195993,-1.098387
2.0804153784862938,-0.406894,0.173482,-1.125563
2.0805653238846835,-0.43191,0.15116,-1.152635
2.080714384404453,-0.456799,0.12902,-1.179619
2.080862633288099,-0.481912,0.106571,-1.206755
2.081013554383744,-0.506776,0.084464,-1.23371
2.081165523606336,-0.531638,0.062358,-1.260656
2.0813185058453234,-0.5563,0.040532,-1.287458
2.0814720094112618,-0.581169,0.018412,-1.314397
2.0816278519625424,-0.605812,-0.003385,-1.341177
2.081788302967792,-0.630314,-0.025003,-1.367839
2.0819542996568305,-0.654849,-0.046688,-1.394503
2.0821223358734358,-0.67927,-0.068222,-1.421076
2.0823010819479135,-0.703653,-0.089736,-1.44759
2.0824858618355386,-0.72791,-0.111088,-1.473997
2.0826795018098667,-0.751893,-0.132033,-1.50022
2.082899814899857,-0.775802,-0.15299,-1.526294
2.083169598501889,-0.799085,-0.173366,-1.551703
2.0835949129490063,-0.818751,-0.190574,-1.573162
2.0842281976450687,-0.757699,-0.137694,-1.506129
2.0844786049449904,-0.690382,-0.079124,-1.432337
2.084687224514946,-0.621977,-0.01905,-1.357709
2.0848948769325046,-0.553196,0.041587,-1.282797
2.0851208696360217,-0.48441,0.102419,-1.207984
2.0853667302616277,-0.418905,0.160554,-1.136859
2.085459663907333,-0.368667,0.205135,-1.082283
2.085467360222662,-0.328801,0.240607,-1.03903
2.085472141458901,-0.280695,0.283494,-0.986875
2.0854767895001913,-0.219153,0.338551,-0.920261
2.0854815051005984,-0.151468,0.399265,-0.847073
2.0854865665169355,-0.081164,0.462749,-0.771342
2.085492281394212,-0.009974,0.527124,-0.694681
2.085498881469583,0.062432,0.593016,-0.617007
2.0855067622941323,0.134848,0.658872,-0.53924
2.0855162959431484,0.20802,0.725786,-0.460926
2.0855281467518094,0.281214,0.792669,-0.382519
2.085543103021567,0.355495,0.861009,-0.303319
2.085562805520254,0.429355,0.928764,-0.22445
2.0855895023665894,0.50368,0.997188,-0.145325
2.085627273956398,0.578408,1.06621,-0.065956
2.0856834010594603,0.653391,1.135599,0.01361
2.0857701304520027,0.728358,1.204906,0.093283
2.085906998773279,0.803091,1.273824,0.172962
2.0861416964959023,0.876477,1.341526,0.251331
2.086764255106253,0.891459,1.355557,0.26716
2.0869227629187916,0.871014,1.3367,0.245298
2.0870627059822353,0.849424,1.316749,0.222261
2.0871943490862783,0.827263,1.296301,0.198602
2.0873274643923168,0.804561,1.275306,0.174421
2.087482516220963,0.781654,1.254104,0.15005
2.087716467613647,0.767365,1.240759,0.134956
2.0879362704218596,0.777703,1.250187,0.146071
2.0881197846908344,0.796235,1.267237,0.165875
2.0883129002223075,0.81713,1.286497,0.188186
2.0885617349258845,0.839212,1.306812,0.211812
2.0891815434412417,0.855859,1.322034,0.229713
2.0910438716839534,0.853395,1.319343,0.227454
2.098513579444715,0.850679,1.315086,0.226121
2.131560308102845,0.786801,1.24763,0.165535
2.141302881788669,0.760425,1.220652,0.139727
2.145100289159431,0.748529,1.208628,0.127955
2.148615601000002,0.73689,1.196966,0.116343
2.1522357778320287,0.726334,1.186254,0.105937
2.1557755090985258,0.716612,1.176306,0.096429
2.1591235702676146,0.706895,1.166457,0.086839
2.1619508278602635,0.69535,1.155084,0.075141
2.165111735337351,0.686138,1.145587,0.066196
2.168036677437277,0.676199,1.13558,0.056327
2.1709389349401915,0.666581,1.125852,0.046816
2.173658450219081,0.657042,1.116313,0.037281
2.1765048839242764,0.648396,1.107496,0.028798
2.178619696402661,0.636983,1.096606,0.016904
2.2034908326603424,0.547484,1.006996,-0.072447
2.2068676899401884,0.535728,0.99492,-0.083899
2.2100112122429767,0.523115,0.982441,-0.096631
2.212995153561384,0.510134,0.969795,-0.109918
2.215957410434287,0.498973,0.958887,-0.121308
2.21864614363735,0.486575,0.947045,-0.134214
2.2213123610055554,0.474927,0.935968,-0.146383
2.223811261670024,0.464142,0.925578,-0.157526
2.226594518779513,0.453273,0.914868,-0.168536
2.228866769245522,0.440688,0.903104,-0.181867
2.231871061109845,0.432595,0.894264,-0.189272
2.2352632491809974,0.421857,0.882988,-0.19951
2.2390089747940367,0.411664,0.87207,-0.209027
2.25555168025026,0.340172,0.803128,-0.282828
2.2717654830573575,0.241947,0.7129,-0.388135
2.2775450862756332,0.183461,0.660853,-0.452108
2.280009247477743,0.152986,0.633436,-0.485135
2.2803567456184393,0.174184,0.651123,-0.460999
2.281431002994667,0.179093,0.655485,-0.45563
2.2825287287119553,0.146978,0.62752,-0.491218
2.283347450275817,0.114997,0.599475,-0.526449
2.283960129163973,0.08274,0.571017,-0.561815
2.284455122760088,0.050035,0.542071,-0.597581
2.284817144838631,0.027233,0.521647,-0.622315
2.285065181178168,0.008329,0.504613,-0.642737
2.2852349377416794,0.01491,0.509901,-0.635104
2.2853067729954644,0.037557,0.52941,-0.609903
2.285372559759626,0.06293,0.551294,-0.581688
2.2854314164290623,0.086939,0.571716,-0.554742
2.2854935088839095,0.114084,0.594926,-0.524347
2.2855773378262265,0.144301,0.621081,-0.490733
2.28611065674761,0.167781,0.642322,-0.465362
2.2872211409585343,0.157473,0.634176,-0.477504
2.288312113084018,0.12902,0.609526,-0.509139
2.28916108859086,0.099671,0.583961,-0.541615
2.289828314466702,0.069301,0.557266,-0.574994
2.290364759300155,0.03832,0.5299,-0.608918
2.2907697701249154,0.006885,0.502021,-0.643244
2.291086479866027,-0.025019,0.473638,-0.678012
2.29133563160702,-0.057127,0.445052,-0.712996
2.2915300918035273,-0.089537,0.416099,-0.748247
2.2916819602694365,-0.122057,0.387067,-0.783652
2.2917998548556344,-0.154395,0.358252,-0.818906
2.2918914140097404,-0.186729,0.329374,-0.85409
2.2919628409384414,-0.218807,0.300739,-0.889002
2.292019267527337,-0.250686,0.272254,-0.923665
2.2920642867138383,-0.282426,0.243832,-0.958118
2.2921011729313205,-0.313657,0.215965,-0.992089
2.292132122375685,-0.344723,0.188147,-1.025794
2.292151978394442,-0.366992,0.168197,-1.04994
2.292170653943559,-0.389264,0.148276,-1.074111
2.2921890204163877,-0.412302,0.127631,-1.099074
2.292207669343317,-0.435528,0.106934,-1.124332
2.292227006743432,-0.459279,0.08566,-1.150063
2.29224834218982,-0.483102,0.064353,-1.175894
2.2922766400027896,-0.506712,0.043241,-1.20149
2.2923314271883224,-0.511608,0.038747,-1.206704
2.2923725610266743,-0.506287,0.043474,-1.200912
2.2924250689028964,-0.501517,0.047718,-1.195723
2.292526607597907,-0.500138,0.04893,-1.194213
2.292702899214321,-0.505787,0.043863,-1.200323
2.2929263428135576,-0.508886,0.041,-1.203608
2.29313356167813,-0.512002,0.038174,-1.206954
2.2933417362216204,-0.518145,0.03257,-1.213525
2.2935703081062133,-0.527313,0.02437,-1.223461
2.293827007610499,-0.540053,0.012952,-1.237245
2.294107534083769,-0.558855,-0.003887,-1.257596
2.2943940971823906,-0.579842,-0.022606,-1.280371
2.294694509441417,-0.601279,-0.041743,-1.303613
2.2950208299041215,-0.622662,-0.060882,-1.326752
2.295474528496656,-0.6376,-0.074229,-1.342931
2.2960090187622435,-0.628009,-0.065824,-1.332415
2.296485545647806,-0.612006,-0.051677,-1.314959
2.2969552015975063,-0.599532,-0.040669,-1.301336
2.297599227027243,-0.611062,-0.050976,-1.313823
2.298049333435568,-0.633396,-0.070887,-1.338053
2.2984367742176612,-0.65663,-0.091566,-1.363278
2.298776489779484,-0.680137,-0.11236,-1.388892
2.299093461821874,-0.703879,-0.133375,-1.414744
2.299393154958546,-0.727613,-0.154315,-1.440634
2.2996760460618813,-0.75148,-0.17538,-1.466653
2.2999343575813804,-0.775432,-0.196485,-1.492787
2.3001566060837577,-0.799425,-0.217576,-1.519
2.300362662120649,-0.823478,-0.238733,-1.545262
2.300558080105889,-0.847535,-0.259883,-1.571532
2.300742531943252,-0.871526,-0.280922,-1.597766
2.3009248101618285,-0.89549,-0.301953,-1.623952
2.3010941769312123,-0.919449,-0.322946,-1.650153
2.3012500925856214,-0.943344,-0.343755,-1.676369
2.3013941506917575,-0.967292,-0.364605,-1.702641
2.301528816346857,-0.991268,-0.385474,-1.728943
2.3016537385152893,-1.015266,-0.406349,-1.75527
2.3017637754950626,-1.038906,-0.426672,-1.781377
2.301871713768496,-1.063013,-0.447652,-1.807801
2.301984395176756,-1.086833,-0.468284,-1.833976
2.3020962967287946,-1.110448,-0.488652,-1.859983
2.3022018145636305,-1.134035,-0.508958,-1.885975
2.302300796222517,-1.157506,-0.529076,-1.911895
2.302393961001793,-1.181076,-0.549311,-1.937891
2.3024831258352516,-1.204472,-0.56929,-1.963761
2.3025682957323794,-1.227831,-0.589204,-1.989608
2.3026481072052154,-1.251136,-0.609022,-2.015428
2.3027198855703728,-1.274524,-0.628909,-2.041332
2.3027899419487357,-1.297494,-0.648207,-2.06693
2.3028622350568253,-1.320716,-0.667876,-2.092685
